rarity,type,name,supportCardOrder,produceSkillOrder,supportCardLevel,text,produceEffectId1,produceTriggerId1,activationRatePermil1,produceEffectId2,produceTriggerId2,activationRatePermil2,produceEffectId3,produceTriggerId3,activationRatePermil3,Effectbuf,Eventbuf1,Eventeffect1,Eventbuf2,Eventeffect2,itemcard,EventproduceEffectIds1,EventproduceEffectIds2,EventproduceEffectIds3,produceStoryIds1,produceStoryText1,produceitemText1,producecardText1,producecardType1,produceStoryIds2,produceStoryText2,produceitemText2,producecardText2,producecardType2,produceStoryIds3,produceStoryText3,produceitemText3,producecardText3,producecardType3,produceStoryIds4,produceStoryText4,produceitemText4,producecardText4,producecardType4
R,ボーカル,全力、その後,3999900002,2,36,ボーカルレッスン終了時、ボーカル上昇+ 3,ボーカル,ボーカルレッスン,0,,,0,,,0,3,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,3,10,休む選択時、ボーカル上昇+ 6,ボーカル,休む,0,,,0,,,0,6,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,3,26,休む選択時、ボーカル上昇+ 11,ボーカル,休む,0,,,0,,,0,11,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,4,1,初期Pポイント+ 10,Pポイント加算,初期値,0,,,0,,,0,10,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,4,15,初期Pポイント+ 20,Pポイント加算,初期値,0,,,0,,,0,20,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,5,21,このサポートカードのイベントによるパラメータ上昇を 50% 増加,イベ強化,初期値,0,,,0,,,0,500,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,5,31,このサポートカードのイベントによるパラメータ上昇を 75% 増加,イベ強化,初期値,0,,,0,,,0,750,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,5,40,このサポートカードのイベントによるパラメータ上昇を 100% 増加,イベ強化,初期値,0,,,0,,,0,1000,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,2,このサポートカードのレッスンサポート発生率を 2.6% 増加,レッスンサポート,初期値,0,,,0,,,0,26,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,3,このサポートカードのレッスンサポート発生率を 5.1% 増加,レッスンサポート,初期値,0,,,0,,,0,51,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,4,このサポートカードのレッスンサポート発生率を 7.7% 増加,レッスンサポート,初期値,0,,,0,,,0,77,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,5,このサポートカードのレッスンサポート発生率を 10.3% 増加,レッスンサポート,初期値,0,,,0,,,0,103,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,6,このサポートカードのレッスンサポート発生率を 12.8% 増加,レッスンサポート,初期値,0,,,0,,,0,128,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,7,このサポートカードのレッスンサポート発生率を 15.4% 増加,レッスンサポート,初期値,0,,,0,,,0,154,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,8,このサポートカードのレッスンサポート発生率を 17.9% 増加,レッスンサポート,初期値,0,,,0,,,0,179,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,9,このサポートカードのレッスンサポート発生率を 20.5% 増加,レッスンサポート,初期値,0,,,0,,,0,205,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,10,このサポートカードのレッスンサポート発生率を 23.1% 増加,レッスンサポート,初期値,0,,,0,,,0,231,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,11,このサポートカードのレッスンサポート発生率を 25.6% 増加,レッスンサポート,初期値,0,,,0,,,0,256,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,12,このサポートカードのレッスンサポート発生率を 28.2% 増加,レッスンサポート,初期値,0,,,0,,,0,282,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,13,このサポートカードのレッスンサポート発生率を 30.8% 増加,レッスンサポート,初期値,0,,,0,,,0,308,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,14,このサポートカードのレッスンサポート発生率を 33.3% 増加,レッスンサポート,初期値,0,,,0,,,0,333,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,15,このサポートカードのレッスンサポート発生率を 35.9% 増加,レッスンサポート,初期値,0,,,0,,,0,359,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,16,このサポートカードのレッスンサポート発生率を 38.5% 増加,レッスンサポート,初期値,0,,,0,,,0,385,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,17,このサポートカードのレッスンサポート発生率を 41% 増加,レッスンサポート,初期値,0,,,0,,,0,410,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,18,このサポートカードのレッスンサポート発生率を 43.6% 増加,レッスンサポート,初期値,0,,,0,,,0,436,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,19,このサポートカードのレッスンサポート発生率を 46.2% 増加,レッスンサポート,初期値,0,,,0,,,0,462,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,20,このサポートカードのレッスンサポート発生率を 48.7% 増加,レッスンサポート,初期値,0,,,0,,,0,487,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,21,このサポートカードのレッスンサポート発生率を 51.3% 増加,レッスンサポート,初期値,0,,,0,,,0,513,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,22,このサポートカードのレッスンサポート発生率を 53.8% 増加,レッスンサポート,初期値,0,,,0,,,0,538,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,23,このサポートカードのレッスンサポート発生率を 56.4% 増加,レッスンサポート,初期値,0,,,0,,,0,564,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,24,このサポートカードのレッスンサポート発生率を 59% 増加,レッスンサポート,初期値,0,,,0,,,0,590,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,25,このサポートカードのレッスンサポート発生率を 61.5% 増加,レッスンサポート,初期値,0,,,0,,,0,615,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,26,このサポートカードのレッスンサポート発生率を 64.1% 増加,レッスンサポート,初期値,0,,,0,,,0,641,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,27,このサポートカードのレッスンサポート発生率を 66.7% 増加,レッスンサポート,初期値,0,,,0,,,0,667,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,28,このサポートカードのレッスンサポート発生率を 69.2% 増加,レッスンサポート,初期値,0,,,0,,,0,692,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,29,このサポートカードのレッスンサポート発生率を 71.8% 増加,レッスンサポート,初期値,0,,,0,,,0,718,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,30,このサポートカードのレッスンサポート発生率を 74.4% 増加,レッスンサポート,初期値,0,,,0,,,0,744,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,31,このサポートカードのレッスンサポート発生率を 76.9% 増加,レッスンサポート,初期値,0,,,0,,,0,769,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,32,このサポートカードのレッスンサポート発生率を 79.5% 増加,レッスンサポート,初期値,0,,,0,,,0,795,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,33,このサポートカードのレッスンサポート発生率を 82.1% 増加,レッスンサポート,初期値,0,,,0,,,0,821,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,34,このサポートカードのレッスンサポート発生率を 84.6% 増加,レッスンサポート,初期値,0,,,0,,,0,846,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,35,このサポートカードのレッスンサポート発生率を 87.2% 増加,レッスンサポート,初期値,0,,,0,,,0,872,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,36,このサポートカードのレッスンサポート発生率を 89.7% 増加,レッスンサポート,初期値,0,,,0,,,0,897,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,37,このサポートカードのレッスンサポート発生率を 92.3% 増加,レッスンサポート,初期値,0,,,0,,,0,923,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
R,ボーカル,全力、その後,3999900002,6,38,このサポートカードのレッスンサポート発生率を 94.9% 増加,レッスンサポート,初期値,0,,,0,,,0,949,10,ボーカル,10,Pポイント加算,,p_effect-vocal_addition-0010_0010,p_effect-produce_point_addition-0010_0010,,p_story-s_card-1-0001-01,ボーカル上昇+10,,,,p_story-s_card-1-0001-02,Pポイント+10,,,,,,,,,,,,,
